tier,step,rows_in,rows_out,ts
r,450.0,7231742.0,177932.0,2026/01/16-22:16:23.029
r,451.0,7218980.0,178645.0,2026/01/16-22:16:23.042
r,452.0,14156807.0,254116.0,2026/01/16-22:16:23.068
r,453.0,14843771.0,259403.0,2026/01/16-22:16:23.093
r,454.0,7810161.0,177579.0,2026/01/16-22:16:24.009
r,455.0,7231863.0,178711.0,2026/01/16-22:16:24.022
r,456.0,7208868.0,178656.0,2026/01/16-22:16:24.034
r,457.0,7217699.0,177745.0,2026/01/16-22:16:24.050
r,458.0,7243644.0,177900.0,2026/01/16-22:16:24.064
r,459.0,7208981.0,177777.0,2026/01/16-22:16:24.079
r,460.0,7210062.0,177871.0,2026/01/16-22:16:24.094
r,461.0,7251792.0,177856.0,2026/01/16-22:16:25.009
r,462.0,7216585.0,177930.0,2026/01/16-22:16:25.024
r,463.0,14768240.0,252786.0,2026/01/16-22:16:25.050
r,464.0,14723491.0,259860.0,2026/01/16-22:16:25.071
r,465.0,7958194.0,943290.0,2026/01/16-22:28:45.079
r,466.0,7221036.0,943745.0,2026/01/16-22:28:45.094
r,467.0,7248805.0,943729.0,2026/01/16-22:28:46.009
r,468.0,7261308.0,944873.0,2026/01/16-22:28:46.025
r,469.0,7242891.0,943645.0,2026/01/16-22:28:46.040
r,470.0,7257347.0,943864.0,2026/01/16-22:28:46.054
r,471.0,7229487.0,944575.0,2026/01/16-22:28:46.067
r,472.0,7269906.0,943779.0,2026/01/16-22:28:46.082
r,473.0,7239005.0,943779.0,2026/01/16-22:28:46.096
r,474.0,14506666.0,1396225.0,2026/01/16-22:28:47.023
r,475.0,15072292.0,1398334.0,2026/01/16-22:28:47.049
r,476.0,7769881.0,943309.0,2026/01/16-22:28:47.064
r,477.0,7123504.0,943928.0,2026/01/16-22:28:47.079
r,478.0,7150238.0,943832.0,2026/01/16-22:28:47.094
r,479.0,7165989.0,943626.0,2026/01/16-22:28:48.010
r,480.0,7142336.0,944440.0,2026/01/16-22:28:48.023
r,481.0,7141701.0,943684.0,2026/01/16-22:28:48.039
r,482.0,7169976.0,943814.0,2026/01/16-22:28:48.054
r,483.0,7167163.0,943790.0,2026/01/16-22:28:48.069
r,484.0,7141332.0,944386.0,2026/01/16-22:28:48.083
r,485.0,14436386.0,1395525.0,2026/01/16-22:28:49.010
r,486.0,14979922.0,1398907.0,2026/01/16-22:28:49.036
r,487.0,7859365.0,943382.0,2026/01/16-22:28:49.051
r,488.0,7282334.0,943607.0,2026/01/16-22:28:49.066
r,489.0,7217836.0,943827.0,2026/01/16-22:28:49.082
r,490.0,7259637.0,943878.0,2026/01/16-22:28:49.098
r,491.0,7280051.0,944940.0,2026/01/16-22:28:50.014
r,492.0,7265252.0,944040.0,2026/01/16-22:28:50.029
r,493.0,7326642.0,943781.0,2026/01/16-22:28:50.045
r,494.0,7301413.0,944526.0,2026/01/16-22:28:50.061
r,495.0,7282114.0,943878.0,2026/01/16-22:28:50.076
r,496.0,14052471.0,1396740.0,2026/01/16-22:28:50.095
r,497.0,14488788.0,1398703.0,2026/01/16-22:28:51.016
r,498.0,7935615.0,944123.0,2026/01/16-22:28:51.031
r,499.0,7313296.0,943817.0,2026/01/16-22:28:51.047
r,500.0,7304014.0,943658.0,2026/01/16-22:28:51.062
r,501.0,7326642.0,943797.0,2026/01/16-22:28:51.077
r,502.0,7327260.0,944158.0,2026/01/16-22:28:51.093
r,503.0,7316661.0,944586.0,2026/01/16-22:28:52.006
r,504.0,7273290.0,944964.0,2026/01/16-22:28:52.022
r,505.0,7274727.0,944611.0,2026/01/16-22:28:52.035
r,506.0,7292845.0,944156.0,2026/01/16-22:28:52.050
r,507.0,14355756.0,1396828.0,2026/01/16-22:28:52.074
r,508.0,14844289.0,1398422.0,2026/01/16-22:28:52.093
r,509.0,7959235.0,943420.0,2026/01/16-22:28:53.007
r,510.0,7339250.0,943596.0,2026/01/16-22:28:53.023
r,511.0,7318787.0,943657.0,2026/01/16-22:28:53.038
r,512.0,7330157.0,944600.0,2026/01/16-22:28:53.051
r,513.0,7321838.0,943718.0,2026/01/16-22:28:53.066
r,514.0,7323731.0,943675.0,2026/01/16-22:28:53.081
r,515.0,7345965.0,944583.0,2026/01/16-22:28:53.094
r,516.0,7326534.0,943690.0,2026/01/16-22:28:54.009
r,517.0,7327031.0,943666.0,2026/01/16-22:28:54.024
r,518.0,14548951.0,1396003.0,2026/01/16-22:28:54.050
r,519.0,14730874.0,1398698.0,2026/01/16-22:28:54.070
r,520.0,7928942.0,943604.0,2026/01/16-22:28:54.085
r,521.0,7336125.0,945157.0,2026/01/16-22:28:55.000
r,522.0,7326453.0,944703.0,2026/01/16-22:28:55.014
r,523.0,7291809.0,944208.0,2026/01/16-22:28:55.029
r,524.0,7297574.0,945074.0,2026/01/16-22:28:55.045
r,525.0,7295327.0,945055.0,2026/01/16-22:28:55.061
r,526.0,7308164.0,943993.0,2026/01/16-22:28:55.075
r,527.0,7277914.0,943953.0,2026/01/16-22:28:55.090
r,528.0,7279927.0,944422.0,2026/01/16-22:28:56.005
r,529.0,13862020.0,1396279.0,2026/01/16-22:28:56.024
r,530.0,14429770.0,1398023.0,2026/01/16-22:28:56.045
r,531.0,7926388.0,943423.0,2026/01/16-22:28:56.059
r,532.0,7313252.0,943682.0,2026/01/16-22:28:56.075
r,533.0,7307258.0,943674.0,2026/01/16-22:28:56.090
r,534.0,7308732.0,943828.0,2026/01/16-22:28:57.005
r,535.0,7306689.0,944486.0,2026/01/16-22:28:57.020
r,536.0,7314070.0,943735.0,2026/01/16-22:28:57.035
r,537.0,7297743.0,944581.0,2026/01/16-22:28:57.047
r,538.0,7324765.0,943770.0,2026/01/16-22:28:57.063
r,539.0,7327695.0,943770.0,2026/01/16-22:28:57.078
r,540.0,13930491.0,1395217.0,2026/01/16-22:28:57.099
r,541.0,14399000.0,1398084.0,2026/01/16-22:28:58.019
r,542.0,7872435.0,943851.0,2026/01/16-22:28:58.034
r,543.0,7263491.0,943710.0,2026/01/16-22:28:58.050
r,544.0,7257905.0,944240.0,2026/01/16-22:28:58.065
r,545.0,7223741.0,943650.0,2026/01/16-22:28:58.080
r,546.0,7219054.0,944613.0,2026/01/16-22:28:58.093
r,547.0,7248065.0,943687.0,2026/01/16-22:28:59.008
r,548.0,7234756.0,944092.0,2026/01/16-22:28:59.022
r,549.0,7241592.0,943698.0,2026/01/16-22:28:59.038
r,550.0,7231663.0,943782.0,2026/01/16-22:28:59.053
r,551.0,13867882.0,1395376.0,2026/01/16-22:28:59.078
r,552.0,14414243.0,1397891.0,2026/01/16-22:28:59.098
r,553.0,7738938.0,943450.0,2026/01/16-22:29:00.013
r,554.0,7129354.0,943677.0,2026/01/16-22:29:00.028
r,555.0,7106745.0,943869.0,2026/01/16-22:29:00.043
r,556.0,7136372.0,944580.0,2026/01/16-22:29:00.055
r,557.0,7122965.0,943748.0,2026/01/16-22:29:00.071
r,558.0,7125829.0,944677.0,2026/01/16-22:29:00.083
r,559.0,7135818.0,943874.0,2026/01/16-22:29:00.098
r,560.0,7125503.0,943832.0,2026/01/16-22:29:01.013
r,561.0,7114131.0,943758.0,2026/01/16-22:29:01.029
r,562.0,13425588.0,1396047.0,2026/01/16-22:29:01.047
r,563.0,14308878.0,1398386.0,2026/01/16-22:29:01.067
r,564.0,7895675.0,943507.0,2026/01/16-22:29:01.082
r,565.0,7271553.0,943742.0,2026/01/16-22:29:01.098
r,566.0,7285394.0,944656.0,2026/01/16-22:29:02.011
r,567.0,7274513.0,943863.0,2026/01/16-22:29:02.026
r,568.0,7285558.0,943817.0,2026/01/16-22:29:02.040
r,569.0,7286588.0,943816.0,2026/01/16-22:29:02.055
r,570.0,7272884.0,943795.0,2026/01/16-22:29:02.071
r,571.0,7279760.0,944478.0,2026/01/16-22:29:02.085
r,572.0,7294114.0,943739.0,2026/01/16-22:29:03.003
r,573.0,13651286.0,1395854.0,2026/01/16-22:29:03.022
r,574.0,14054559.0,1398044.0,2026/01/16-22:29:03.042
r,575.0,7834997.0,943266.0,2026/01/16-22:29:03.057
r,576.0,7218431.0,943903.0,2026/01/16-22:29:03.072
r,577.0,7209645.0,944694.0,2026/01/16-22:29:03.084
r,578.0,7223194.0,944570.0,2026/01/16-22:29:03.097
r,579.0,7208074.0,944532.0,2026/01/16-22:29:04.010
r,580.0,7207546.0,944624.0,2026/01/16-22:29:04.023
r,581.0,7214520.0,944538.0,2026/01/16-22:29:04.037
r,582.0,7219570.0,943830.0,2026/01/16-22:29:04.052
r,583.0,7207301.0,943665.0,2026/01/16-22:29:04.067
r,584.0,13837528.0,1394781.0,2026/01/16-22:29:04.092
r,585.0,14856168.0,1397213.0,2026/01/16-22:29:05.018
r,586.0,7966431.0,943330.0,2026/01/16-22:29:05.033
r,587.0,7371948.0,943671.0,2026/01/16-22:29:05.048
r,588.0,7362461.0,943872.0,2026/01/16-22:29:05.063
r,589.0,7363722.0,943885.0,2026/01/16-22:29:05.077
r,590.0,7374661.0,943770.0,2026/01/16-22:29:05.092
r,591.0,7370572.0,944566.0,2026/01/16-22:29:06.005
r,592.0,7391139.0,945014.0,2026/01/16-22:29:06.020
r,593.0,7368630.0,944572.0,2026/01/16-22:29:06.033
r,594.0,7383149.0,943721.0,2026/01/16-22:29:06.048
r,595.0,13799505.0,1395754.0,2026/01/16-22:29:06.068
r,596.0,14746926.0,1397915.0,2026/01/16-22:29:06.093
r,597.0,7863606.0,944127.0,2026/01/16-22:29:07.008
r,598.0,7241010.0,943772.0,2026/01/16-22:29:07.023
r,599.0,7252602.0,944599.0,2026/01/16-22:29:07.036
r,600.0,7252476.0,945030.0,2026/01/16-22:29:07.051
r,601.0,7247362.0,944546.0,2026/01/16-22:29:07.064
r,602.0,7218269.0,943686.0,2026/01/16-22:29:07.079
r,603.0,7232129.0,944662.0,2026/01/16-22:29:07.091
r,604.0,7222536.0,943669.0,2026/01/16-22:29:08.006
r,605.0,7240599.0,943765.0,2026/01/16-22:29:08.022
r,606.0,13573609.0,1394841.0,2026/01/16-22:29:08.048
r,607.0,14192983.0,1397455.0,2026/01/16-22:29:08.067
r,608.0,7807541.0,943097.0,2026/01/16-22:29:08.082
r,609.0,7270594.0,944609.0,2026/01/16-22:29:08.098
r,610.0,7227624.0,943622.0,2026/01/16-22:29:09.012
r,611.0,7223180.0,944809.0,2026/01/16-22:29:09.028
r,612.0,7265093.0,943574.0,2026/01/16-22:29:09.043
r,613.0,7237677.0,943586.0,2026/01/16-22:29:09.058
r,614.0,7259786.0,943550.0,2026/01/16-22:29:09.074
r,615.0,7256206.0,943549.0,2026/01/16-22:29:09.090
r,616.0,7276419.0,944501.0,2026/01/16-22:29:10.005
r,617.0,13468230.0,1396362.0,2026/01/16-22:29:10.026
r,618.0,14115716.0,1397799.0,2026/01/16-22:29:10.047
r,619.0,7838668.0,943528.0,2026/01/16-22:29:10.062
r,620.0,7228591.0,944474.0,2026/01/16-22:29:10.077
r,621.0,7264352.0,943803.0,2026/01/16-22:29:10.092
r,622.0,7253714.0,943785.0,2026/01/16-22:29:11.007
r,623.0,7267992.0,943799.0,2026/01/16-22:29:11.023
r,624.0,7272700.0,943900.0,2026/01/16-22:29:11.038
r,625.0,7208134.0,944632.0,2026/01/16-22:29:11.051
r,626.0,7247666.0,943713.0,2026/01/16-22:29:11.066
r,627.0,7255106.0,945107.0,2026/01/16-22:29:11.082
r,628.0,7234382.0,943694.0,2026/01/16-22:29:11.097
r,629.0,7230468.0,944512.0,2026/01/16-22:29:12.010
r,630.0,7220655.0,943767.0,2026/01/16-22:29:12.025
r,631.0,7236615.0,943852.0,2026/01/16-22:29:12.040
r,632.0,7238851.0,944496.0,2026/01/16-22:29:12.053
r,633.0,7212645.0,944580.0,2026/01/16-22:29:12.066
r,634.0,7220239.0,943679.0,2026/01/16-22:29:12.082
r,635.0,7244293.0,944548.0,2026/01/16-22:29:12.095
r,636.0,7223432.0,943764.0,2026/01/16-22:29:13.010
r,637.0,7235704.0,945072.0,2026/01/16-22:29:13.026
r,638.0,7240507.0,944544.0,2026/01/16-22:29:13.039
r,639.0,7264358.0,943794.0,2026/01/16-22:29:13.055
r,640.0,7180433.0,943768.0,2026/01/16-22:29:13.070
r,641.0,7262702.0,944630.0,2026/01/16-22:29:13.083
r,642.0,7232197.0,944955.0,2026/01/16-22:29:13.099
r,643.0,7255648.0,944170.0,2026/01/16-22:29:14.013
r,644.0,7265630.0,943763.0,2026/01/16-22:29:14.029
r,645.0,7231831.0,943888.0,2026/01/16-22:29:14.044
r,646.0,7245481.0,944553.0,2026/01/16-22:29:14.057
r,647.0,7234806.0,944577.0,2026/01/16-22:29:14.070
r,648.0,7260768.0,944203.0,2026/01/16-22:29:14.084
r,649.0,7291773.0,944045.0,2026/01/16-22:29:15.000
r,650.0,7263390.0,943973.0,2026/01/16-22:29:15.016
r,651.0,7270922.0,944030.0,2026/01/16-22:29:15.032
r,652.0,7273399.0,945149.0,2026/01/16-22:29:15.047
r,653.0,7225318.0,944936.0,2026/01/16-22:29:15.062
r,654.0,7240427.0,944010.0,2026/01/16-22:29:15.078
r,655.0,7232734.0,945049.0,2026/01/16-22:29:15.091
r,656.0,7214701.0,944221.0,2026/01/16-22:29:16.007
