root,name,profile,ranks,aggs,steps,run_id,time_secs,time_secs_base,ratio
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run2,07_trace_tgt,4096,4,2000,2,321.2168,313.0589,1.0260586745816842
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run2,08_tau_default,4096,4,2000,2,364.3726,313.0589,1.1639106890109177
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run2,10_tau_tracetgt,4096,4,2000,2,491.3591,313.0589,1.5695420254782726
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run2,11_dftracer,4096,4,2000,2,626.4011,313.0589,2.0009049415301723
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run3,00_noorca,4096,4,2000,3,313.5734,313.5734,1.0
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run3,01_tracers_disabled,4096,4,2000,3,318.1982,313.5734,1.014748699985394
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run3,04_tracendrop_agg_tgt,4096,4,2000,3,321.0029,313.5734,1.0236930173286383
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run3,05_trace_mpisync,4096,4,2000,3,317.7895,313.5734,1.0134453368812533
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run3,07_trace_tgt,4096,4,2000,3,319.6447,313.5734,1.019361655038342
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run3,08_tau_default,4096,4,2000,3,362.8666,313.5734,1.1571982827625047
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run3,10_tau_tracetgt,4096,4,2000,3,501.6488,313.5734,1.599781103881898
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run3,11_dftracer,4096,4,2000,3,634.2617,313.5734,2.0226897434540048
