root,name,profile,ranks,aggs,steps,run_id,trace_size,evtcnt
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run2,04_tracendrop_agg_tgt,4096,4,2000,2,1199137515.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run2,05_trace_mpisync,4096,4,2000,2,1698870946.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run2,07_trace_tgt,4096,4,2000,2,87467176169.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run2,08_tau_default,4096,4,2000,2,303783520328.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run2,10_tau_tracetgt,4096,4,2000,2,424872014851.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run2,11_dftracer,4096,4,2000,2,1500095265325.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run3,00_noorca,4096,4,2000,3,0.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run3,01_tracers_disabled,4096,4,2000,3,1193262597.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run3,04_tracendrop_agg_tgt,4096,4,2000,3,1199649797.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run3,05_trace_mpisync,4096,4,2000,3,1694016999.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run3,07_trace_tgt,4096,4,2000,3,86323008377.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run3,08_tau_default,4096,4,2000,3,304220306434.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run3,10_tau_tracetgt,4096,4,2000,3,425168468320.0,-1
/mnt/ltio/orcajobs/suites/20251212,amr-agg4-r4096-n2000-run3,11_dftracer,4096,4,2000,3,1501623443877.0,-1
